minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,ng_Brooklyn,ng_Manhattan,ng_Queens,ng_Staten Island,rt_Private room,rt_Shared room
0.0024019215372297837,0.19236883942766297,0.12816616008105372,0.004329004329004329,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0008006405124099279,0.009538950715421305,0.00861195542046606,0.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.20190779014308427,0.08409321175278622,0.012987012987012988,0.4,0.0,0.0,1.0,0.0,0.0,1.0
0.0008006405124099279,0.10810810810810811,0.22492401215805474,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0
0.0008006405124099279,0.003179650238473768,0.0020263424518743673,0.004329004329004329,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.010408326661329063,0.01907790143084261,0.016717325227963528,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0024019215372297837,0.08267090620031797,0.05471124620060792,0.0,0.6000000000000001,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.09379968203497616,0.0916919959473151,0.0,0.6000000000000001,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.13354531001589826,0.20060790273556234,0.03896103896103896,0.8,0.0,1.0,0.0,0.0,1.0,0.0
0.023218574859887906,0.017488076311605726,0.030395136778115502,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.07313195548489666,0.04204660587639311,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.023218574859887906,0.004769475357710652,0.009625126646403245,0.0606060606060606,0.4,0.0,0.0,1.0,0.0,0.0,0.0
0.023218574859887906,0.006359300476947536,0.007598784194528876,0.41125541125541126,0.8,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.012718600953895072,0.006079027355623101,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0008006405124099279,0.015898251192368842,0.012664640324214795,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0024019215372297837,0.05246422893481718,0.03242147922998988,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0
0.0040032025620496394,0.006359300476947536,0.00810536980749747,0.0,0.6000000000000001,0.0,1.0,0.0,0.0,0.0,0.0
0.0040032025620496394,0.006359300476947536,0.010638297872340427,0.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.16216216216216217,0.09017223910840932,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0008006405124099279,0.009538950715421305,0.024822695035460994,0.004329004329004329,0.6000000000000001,0.0,1.0,0.0,0.0,1.0,0.0
0.0016012810248198558,0.37201907790143085,0.12462006079027357,0.012987012987012988,0.8,1.0,0.0,0.0,0.0,0.0,0.0
0.0024019215372297837,0.10492845786963435,0.07750759878419454,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.023218574859887906,0.0,0.06905883636568702,0.004329004329004329,0.6000000000000001,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.13513513513513514,0.17021276595744683,0.004329004329004329,0.6000000000000001,0.0,0.0,1.0,0.0,0.0,0.0
0.0032025620496397116,0.109697933227345,0.13221884498480244,0.0,0.8,0.0,1.0,0.0,0.0,1.0,0.0
0.0024019215372297837,0.025437201907790145,0.04154002026342452,0.0,0.2,1.0,0.0,0.0,0.0,1.0,0.0
0.0024019215372297837,0.020667726550079493,0.02988855116514691,0.0,0.6000000000000001,0.0,1.0,0.0,0.0,0.0,0.0
0.0024019215372297837,0.07154213036565978,0.059777102330293826,0.0,0.8,0.0,0.0,1.0,0.0,1.0,0.0
0.004803843074459567,0.03656597774244833,0.013171225937183386,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.06905883636568702,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0024019215372297837,0.057233704292527825,0.052684903748733546,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0016012810248198558,0.06041335453100159,0.0916919959473151,0.004329004329004329,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0008006405124099279,0.046104928457869634,0.09118541033434652,0.00865800865800866,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.21462639109697934,0.3429584599797366,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.14331465172137708,0.02384737678855326,0.017223910840932118,0.0,0.6000000000000001,0.0,1.0,0.0,0.0,0.0,0.0
0.0024019215372297837,0.07154213036565978,0.10536980749746706,0.025974025974025976,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.05405405405405406,0.06940222897669705,0.004329004329004329,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.07125700560448359,0.0,0.06905883636568702,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0
0.0016012810248198558,0.0,0.06905883636568702,0.00865800865800866,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.031796502384737683,0.010131712259371834,0.021645021645021648,0.4,1.0,0.0,0.0,0.0,1.0,0.0
0.0016012810248198558,0.06359300476947537,0.0729483282674772,0.004329004329004329,0.6000000000000001,0.0,0.0,1.0,0.0,0.0,0.0
0.004803843074459567,0.001589825119236884,0.004052684903748734,0.012987012987012988,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0024019215372297837,0.03497615262321145,0.07497467071935157,0.14285714285714288,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0016012810248198558,0.03815580286168522,0.056737588652482275,0.004329004329004329,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.07790143084260732,0.12107396149949341,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0
0.14731785428342672,0.0,0.06905883636568702,0.012987012987012988,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0008006405124099279,0.3195548489666137,0.1656534954407295,0.004329004329004329,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.11446740858505565,0.06889564336372847,0.021645021645021648,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0008006405124099279,0.15580286168521465,0.05471124620060792,0.0,0.6000000000000001,0.0,0.0,1.0,0.0,1.0,0.0
0.023218574859887906,0.009538950715421305,0.005065856129685917,0.017316017316017316,0.2,1.0,0.0,0.0,0.0,1.0,0.0
0.0008006405124099279,0.14308426073131955,0.0982776089159068,0.00865800865800866,0.8,0.0,1.0,0.0,0.0,0.0,0.0
0.0040032025620496394,0.0985691573926868,0.06382978723404256,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0016012810248198558,0.020667726550079493,0.007598784194528876,0.0,0.8,1.0,0.0,0.0,0.0,1.0,0.0
0.0016012810248198558,0.044515103338632754,0.11398176291793313,0.0,0.6000000000000001,0.0,0.0,1.0,0.0,0.0,1.0
0.0016012810248198558,0.015898251192368842,0.019250253292806486,0.00865800865800866,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0032025620496397116,0.031796502384737683,0.027355623100303955,0.0,0.6000000000000001,0.0,1.0,0.0,0.0,1.0,0.0
0.0016012810248198558,0.25755166931637524,0.09929078014184398,0.004329004329004329,0.4,1.0,0.0,0.0,0.0,0.0,0.0
0.0008006405124099279,0.0397456279809221,0.0612968591691996,0.0,0.6000000000000001,0.0,1.0,0.0,0.0,0.0,0.0
0.0008006405124099279,0.06836248012718601,0.1590678824721378,0.00865800865800866,0.4,0.0,0.0,1.0,0.0,1.0,0.0
0.0008006405124099279,0.012718600953895072,0.016717325227963528,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0008006405124099279,0.06518282988871224,0.07649442755825735,0.00865800865800866,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0008006405124099279,0.17329093799682035,0.30091185410334353,0.0,0.6000000000000001,0.0,1.0,0.0,0.0,0.0,0.0
0.0024019215372297837,0.0,0.06905883636568702,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.020816653322658123,0.004769475357710652,0.0025329280648429585,0.0,0.4,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.05246422893481718,0.023809523809523808,0.0,0.4,0.0,1.0,0.0,0.0,1.0,0.0
0.0032025620496397116,0.0,0.06905883636568702,0.0,0.8,0.0,0.0,1.0,0.0,1.0,0.0
0.0016012810248198558,0.07154213036565978,0.12917933130699089,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.33863275039745633,0.22340425531914895,0.004329004329004329,0.2,1.0,0.0,0.0,0.0,1.0,0.0
0.0016012810248198558,0.06041335453100159,0.026849037487335362,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0016012810248198558,0.007949125596184421,0.0070921985815602835,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.024019215372297835,0.022257551669316377,0.009625126646403245,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0
0.0024019215372297837,0.13831478537360892,0.049645390070921995,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.09379968203497616,0.0729483282674772,0.004329004329004329,0.6000000000000001,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.06905883636568702,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0032025620496397116,0.0985691573926868,0.0612968591691996,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.024019215372297835,0.0,0.06905883636568702,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.012718600953895072,0.02634245187436677,0.025974025974025976,0.8,1.0,0.0,0.0,0.0,1.0,0.0
0.023218574859887906,0.015898251192368842,0.012664640324214795,0.14285714285714288,0.8,0.0,1.0,0.0,0.0,0.0,0.0
0.0008006405124099279,0.05405405405405406,0.07649442755825735,0.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0
0.007205764611689351,0.003179650238473768,0.004052684903748734,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.18282988871224168,0.09625126646403243,0.012987012987012988,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.023218574859887906,0.0,0.06905883636568702,0.41125541125541126,0.8,0.0,1.0,0.0,0.0,0.0,0.0
0.023218574859887906,0.007949125596184421,0.020770010131712258,0.030303030303030304,0.4,1.0,0.0,0.0,0.0,0.0,0.0
0.0032025620496397116,0.004769475357710652,0.015197568389057751,0.012987012987012988,0.4,0.0,1.0,0.0,0.0,1.0,0.0
0.0016012810248198558,0.03497615262321145,0.04154002026342452,0.004329004329004329,0.6000000000000001,0.0,1.0,0.0,0.0,0.0,0.0
0.0016012810248198558,0.04292527821939587,0.0243161094224924,0.0,0.6000000000000001,1.0,0.0,0.0,0.0,0.0,0.0
0.0016012810248198558,0.19395866454689986,0.17021276595744683,0.004329004329004329,0.6000000000000001,1.0,0.0,0.0,0.0,0.0,0.0
0.0008006405124099279,0.18282988871224168,0.16869300911854104,0.004329004329004329,0.4,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.22416534181240064,0.2821681864235056,0.012987012987012988,0.8,1.0,0.0,0.0,0.0,1.0,0.0
0.0008006405124099279,0.030206677265500796,0.015197568389057751,0.012987012987012988,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0040032025620496394,0.009538950715421305,0.005572441742654508,0.030303030303030304,0.6000000000000001,0.0,1.0,0.0,0.0,1.0,0.0
0.0024019215372297837,0.0397456279809221,0.04559270516717326,0.0,0.8,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.055643879173290944,0.057244174265450865,0.0,0.6000000000000001,1.0,0.0,0.0,0.0,1.0,0.0
0.0024019215372297837,0.2098569157392687,0.07598784194528875,0.004329004329004329,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0016012810248198558,0.030206677265500796,0.020263424518743668,0.004329004329004329,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.09379968203497616,0.057750759878419454,0.004329004329004329,0.2,1.0,0.0,0.0,0.0,0.0,0.0
0.0008006405124099279,0.2496025437201908,0.14893617021276598,0.0,0.8,0.0,1.0,0.0,0.0,1.0,0.0
0.0024019215372297837,0.07790143084260732,0.06585612968591692,0.004329004329004329,0.4,0.0,1.0,0.0,0.0,0.0,0.0
0.0032025620496397116,0.030206677265500796,0.06433637284701114,0.004329004329004329,0.4,1.0,0.0,0.0,0.0,1.0,0.0
0.0024019215372297837,0.01907790143084261,0.0182370820668693,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0
0.0008006405124099279,0.11764705882352942,0.0734549138804458,0.021645021645021648,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0008006405124099279,0.13354531001589826,0.13171225937183384,0.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0
0.0024019215372297837,0.3895071542130366,0.182370820668693,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.023218574859887906,0.0,0.06905883636568702,0.5194805194805195,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0008006405124099279,0.05405405405405406,0.10435663627152988,0.017316017316017316,0.6000000000000001,0.0,0.0,1.0,0.0,1.0,0.0
0.0016012810248198558,0.07154213036565978,0.0916919959473151,0.030303030303030304,0.8,1.0,0.0,0.0,0.0,0.0,0.0
0.0016012810248198558,0.015898251192368842,0.007598784194528876,0.0,0.8,0.0,1.0,0.0,0.0,1.0,0.0
0.0008006405124099279,0.12241653418124007,0.12310030395136778,0.0,0.4,1.0,0.0,0.0,0.0,1.0,0.0
0.023218574859887906,0.003179650238473768,0.0025329280648429585,0.04761904761904762,0.6000000000000001,0.0,1.0,0.0,0.0,0.0,0.0
0.0008006405124099279,0.0794912559618442,0.11398176291793313,0.012987012987012988,0.8,1.0,0.0,0.0,0.0,1.0,0.0
0.0008006405124099279,0.020667726550079493,0.028875379939209727,0.004329004329004329,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0024019215372297837,0.1478537360890302,0.14488348530901723,0.0,0.4,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.08267090620031797,0.057244174265450865,0.004329004329004329,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0040032025620496394,0.011128775834658189,0.01114488348530902,0.004329004329004329,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0008006405124099279,0.16852146263910972,0.1109422492401216,0.0,0.6000000000000001,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.329093799682035,0.5253292806484297,0.021645021645021648,0.2,0.0,0.0,1.0,0.0,1.0,0.0
0.023218574859887906,0.001589825119236884,0.0015197568389057753,0.5194805194805195,0.8,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.21303656597774245,0.2507598784194529,0.004329004329004329,0.4,0.0,1.0,0.0,0.0,1.0,0.0
0.0008006405124099279,0.11446740858505565,0.12816616008105372,0.00865800865800866,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0024019215372297837,0.017488076311605726,0.01469098277608916,0.004329004329004329,0.4,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.03815580286168522,0.03191489361702128,0.021645021645021648,0.6000000000000001,1.0,0.0,0.0,0.0,1.0,0.0
0.0008006405124099279,0.0699523052464229,0.09625126646403243,0.00865800865800866,0.8,0.0,1.0,0.0,0.0,1.0,0.0
0.0040032025620496394,0.007949125596184421,0.005065856129685917,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0
0.0008006405124099279,0.23688394276629574,0.2127659574468085,0.004329004329004329,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0024019215372297837,0.09220985691573927,0.06281661600810537,0.0,0.8,1.0,0.0,0.0,0.0,1.0,0.0
0.0040032025620496394,0.0492845786963434,0.03140830800405269,0.030303030303030304,0.6000000000000001,1.0,0.0,0.0,0.0,1.0,0.0
0.0016012810248198558,0.38473767885532595,0.10283687943262412,0.00865800865800866,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0016012810248198558,0.1399046104928458,0.2740628166160082,0.0,0.4,0.0,1.0,0.0,0.0,1.0,0.0
0.0008006405124099279,0.12718600953895073,0.20263424518743667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.12400635930047696,0.2335359675785208,0.004329004329004329,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0024019215372297837,0.033386327503974564,0.016210739614994935,0.004329004329004329,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0016012810248198558,0.0,0.06905883636568702,0.004329004329004329,0.4,0.0,1.0,0.0,0.0,1.0,0.0
0.023218574859887906,0.022257551669316377,0.01114488348530902,0.021645021645021648,0.4,1.0,0.0,0.0,0.0,1.0,0.0
0.0016012810248198558,0.15421303656597776,0.2223910840932118,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0016012810248198558,0.01907790143084261,0.028875379939209727,0.004329004329004329,0.8,1.0,0.0,0.0,0.0,1.0,0.0
0.0016012810248198558,0.011128775834658189,0.009118541033434652,0.00865800865800866,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.06905883636568702,0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.06905883636568702,0.004329004329004329,0.6000000000000001,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.06905883636568702,0.00865800865800866,0.4,0.0,1.0,0.0,0.0,0.0,0.0
0.0016012810248198558,0.08585055643879173,0.030395136778115502,0.11688311688311688,0.8,1.0,0.0,0.0,0.0,0.0,0.0
0.0032025620496397116,0.08426073131955486,0.02127659574468085,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0008006405124099279,0.24483306836248014,0.26291793313069917,0.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0
0.004803843074459567,0.10015898251192369,0.09422492401215807,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0
0.024019215372297835,0.007949125596184421,0.0182370820668693,0.04329004329004329,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0024019215372297837,0.007949125596184421,0.019250253292806486,0.03463203463203463,0.4,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.001589825119236884,0.0015197568389057753,0.0,0.6000000000000001,1.0,0.0,0.0,0.0,0.0,0.0
0.023218574859887906,0.004769475357710652,0.005572441742654508,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0
0.023218574859887906,0.0,0.06905883636568702,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.023218574859887906,0.011128775834658189,0.005065856129685917,0.2207792207792208,0.6000000000000001,1.0,0.0,0.0,0.0,0.0,0.0
0.023218574859887906,0.0,0.06905883636568702,0.5194805194805195,0.8,0.0,1.0,0.0,0.0,0.0,0.0
0.0016012810248198558,0.017488076311605726,0.13880445795339413,0.017316017316017316,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.20031796502384738,0.10840932117527863,0.012987012987012988,0.4,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.014308426073131956,0.015197568389057751,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0008006405124099279,0.03815580286168522,0.02634245187436677,0.0,0.6000000000000001,1.0,0.0,0.0,0.0,0.0,0.0
0.0008006405124099279,0.26073131955484896,0.10435663627152988,0.004329004329004329,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0008006405124099279,0.014308426073131956,0.009118541033434652,0.004329004329004329,0.4,0.0,1.0,0.0,0.0,1.0,0.0
0.0024019215372297837,0.004769475357710652,0.004559270516717326,0.0,0.6000000000000001,1.0,0.0,0.0,0.0,0.0,0.0
0.0008006405124099279,0.10333863275039747,0.05167173252279636,0.012987012987012988,0.4,0.0,1.0,0.0,0.0,0.0,1.0
0.0008006405124099279,0.025437201907790145,0.043566362715298894,0.0,0.8,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.08585055643879173,0.1707193515704154,0.004329004329004329,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.1891891891891892,0.2922998986828775,0.004329004329004329,0.6000000000000001,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.12718600953895073,0.11702127659574468,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0
0.023218574859887906,0.0,0.06905883636568702,0.3722943722943723,0.6000000000000001,0.0,1.0,0.0,0.0,0.0,0.0
0.0016012810248198558,0.04292527821939587,0.027355623100303955,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0008006405124099279,0.13513513513513514,0.05116514690982777,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0
0.0008006405124099279,0.05246422893481718,0.06382978723404256,0.004329004329004329,0.6000000000000001,0.0,0.0,0.0,0.0,1.0,0.0
0.0016012810248198558,0.0985691573926868,0.07598784194528875,0.004329004329004329,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.0016012810248198558,0.2527821939586646,0.13677811550151978,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0032025620496397116,0.13513513513513514,0.06281661600810537,0.017316017316017316,0.2,1.0,0.0,0.0,0.0,1.0,0.0
0.0008006405124099279,0.020667726550079493,0.028368794326241134,0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0
0.0008006405124099279,0.32432432432432434,0.20466058763931105,0.00865800865800866,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0040032025620496394,0.2957074721780604,0.1651469098277609,0.004329004329004329,0.2,0.0,1.0,0.0,0.0,0.0,0.0
0.0008006405124099279,0.29093799682034976,0.14235055724417425,0.0,0.6000000000000001,0.0,0.0,1.0,0.0,1.0,0.0
0.0008006405124099279,0.028616852146263912,0.05369807497467073,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0016012810248198558,0.02384737678855326,0.0734549138804458,0.004329004329004329,0.8,1.0,0.0,0.0,0.0,0.0,0.0
0.0008006405124099279,0.05882352941176471,0.06079027355623101,0.012987012987012988,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.023218574859887906,0.0,0.06905883636568702,0.41125541125541126,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.031796502384737683,0.03900709219858157,0.012987012987012988,0.6000000000000001,1.0,0.0,0.0,0.0,1.0,0.0
0.004803843074459567,0.017488076311605726,0.009625126646403245,0.004329004329004329,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0032025620496397116,0.12559618441971385,0.057244174265450865,0.00865800865800866,1.0,1.0,0.0,0.0,0.0,1.0,0.0
